file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.000258	9	208479	Enterocloster bolteae
gridion364_default.kaiju.classification	0.000258	9	212123	Wolbachia endosymbiont of Ctenocephalides felis
gridion364_default.kaiju.classification	0.000258	9	227605	Methylocella tundrae
gridion364_default.kaiju.classification	0.000258	9	232348	Synechococcus sp. CB0101
gridion364_default.kaiju.classification	0.000258	9	235559	Arsenophonus endosymbiont of Aleurodicus dispersus
gridion364_default.kaiju.classification	0.000258	9	238834	Clostridium estertheticum
gridion364_default.kaiju.classification	0.000258	9	243899	endosymbiont 'TC1' of Trimyema compressum
gridion364_default.kaiju.classification	0.000258	9	252307	Robiginitalea biformata
gridion364_default.kaiju.classification	0.000258	9	263819	Yersinia aleksiciae
gridion364_default.kaiju.classification	0.000258	9	273384	Brevibacterium aurantiacum
gridion364_default.kaiju.classification	0.000258	9	279113	Collimonas pratensis
gridion364_default.kaiju.classification	0.000258	9	292566	Dactylococcopsis salina
gridion364_default.kaiju.classification	0.000258	9	292800	Flavonifractor plautii
gridion364_default.kaiju.classification	0.000258	9	298657	Pseudoalteromonas spongiae
gridion364_default.kaiju.classification	0.000258	9	300231	Glaciecola nitratireducens
gridion364_default.kaiju.classification	0.000258	9	309805	Persephonella marina
gridion364_default.kaiju.classification	0.000258	9	319706	Mycolicibacterium phocaicum
gridion364_default.kaiju.classification	0.000258	9	321983	Massilia albidiflava
gridion364_default.kaiju.classification	0.000258	9	321984	Massilia plicata
gridion364_default.kaiju.classification	0.000258	9	337090	Chlorobium chlorochromatii
gridion364_default.kaiju.classification	0.000258	9	359370	Microbulbifer sp. A4B17
gridion364_default.kaiju.classification	0.000258	9	363835	Sphingomonas ginsengisoli An et al. 2013
gridion364_default.kaiju.classification	0.000258	9	366602	Caulobacter sp. K31
gridion364_default.kaiju.classification	0.000258	9	375929	Natranaerobius thermophilus
gridion364_default.kaiju.classification	0.000258	9	392593	Inhella inkyongensis
gridion364_default.kaiju.classification	0.000258	9	397865	Barnesiella viscericola
gridion364_default.kaiju.classification	0.000258	9	398694	Mycobacterium shinjukuense
gridion364_default.kaiju.classification	0.000258	9	415229	Pseudoxanthomonas spadix
gridion364_default.kaiju.classification	0.000258	9	418008	Methanosarcina horonobensis
gridion364_default.kaiju.classification	0.000258	9	424182	Rhizobium sp. IRBG74
gridion364_default.kaiju.classification	0.000258	9	435897	Lysobacter capsici
gridion364_default.kaiju.classification	0.000258	9	446679	Nostoc sphaeroides
gridion364_default.kaiju.classification	0.000258	9	451876	Rhizobium rhizoryzae
gridion364_default.kaiju.classification	0.000258	9	472834	Candidatus Purcelliella pentastirinorum
gridion364_default.kaiju.classification	0.000258	9	473531	Nitrosococcus watsonii
gridion364_default.kaiju.classification	0.000258	9	483937	Paenibacillus riograndensis
gridion364_default.kaiju.classification	0.000258	9	488447	Burkholderia contaminans
gridion364_default.kaiju.classification	0.000258	9	528191	Paenibacillus xylanexedens
gridion364_default.kaiju.classification	0.000258	9	627192	Sphingobium sp. SYK-6
gridion364_default.kaiju.classification	0.000258	9	649739	Actinomyces sp. oral taxon 848
gridion364_default.kaiju.classification	0.000258	9	656519	Halanaerobium hydrogeniformans
gridion364_default.kaiju.classification	0.000258	9	884684	Mageeibacillus indolicus
gridion364_default.kaiju.classification	0.000258	9	930806	Halioglobus pacificus
gridion364_default.kaiju.classification	0.000258	9	991904	Polymorphum gilvum
gridion364_default.kaiju.classification	0.000258	9	998844	Allopseudarcicella aquatilis
gridion364_default.kaiju.classification	0.000258	9	1005039	Fimbriimonas ginsengisoli
gridion364_default.kaiju.classification	0.000258	9	1076596	Acetobacter persici
gridion364_default.kaiju.classification	0.000258	9	1089444	Dickeya solani
gridion364_default.kaiju.classification	0.000258	9	1182571	Deinococcus swuensis
gridion364_default.kaiju.classification	0.000258	9	1210884	Gemmata massiliana
gridion364_default.kaiju.classification	0.000258	9	1249101	Mycolicibacterium celeriflavum
gridion364_default.kaiju.classification	0.000258	9	1282737	Flaviflexus salsibiostraticola
gridion364_default.kaiju.classification	0.000258	9	1306274	Nostoc flagelliforme
gridion364_default.kaiju.classification	0.000258	9	1306519	Flavobacterium commune
gridion364_default.kaiju.classification	0.000258	9	1357915	Arthrobacter sp. QXT-31
gridion364_default.kaiju.classification	0.000258	9	1379870	Spirosoma radiotolerans
gridion364_default.kaiju.classification	0.000258	9	1379910	Rufibacter sp. DG31D
gridion364_default.kaiju.classification	0.000258	9	1385664	Hymenobacter sp. DG25B
gridion364_default.kaiju.classification	0.000258	9	1407499	Halobacterium hubeiense
gridion364_default.kaiju.classification	0.000258	9	1416627	Oceanisphaera profunda
gridion364_default.kaiju.classification	0.000258	9	1442136	Ectothiorhodospira sp. BSL-9
gridion364_default.kaiju.classification	0.000258	9	1484693	Rhodoferax saidenbachensis
gridion364_default.kaiju.classification	0.000258	9	1494608	Arthrobacter sp. PAMC 25486
gridion364_default.kaiju.classification	0.000258	9	1505597	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
gridion364_default.kaiju.classification	0.000258	9	1522758	Streptomyces sp. ADI95-16
gridion364_default.kaiju.classification	0.000258	9	1536770	Paenibacillus sp. FSL R5-0345
gridion364_default.kaiju.classification	0.000258	9	1579316	Halocynthiibacter arcticus
gridion364_default.kaiju.classification	0.000258	9	1582259	Gudongella oleilytica
gridion364_default.kaiju.classification	0.000258	9	1620392	Spongiibacter sp. IMCC21906
gridion364_default.kaiju.classification	0.000258	9	1628753	Bacillus sp. LM 4-2
gridion364_default.kaiju.classification	0.000258	9	1650658	Actinobacteria bacterium IMCC26256
gridion364_default.kaiju.classification	0.000258	9	1670800	Mesorhizobium oceanicum
gridion364_default.kaiju.classification	0.000258	9	1678129	Limnohabitans sp. 103DPR2
gridion364_default.kaiju.classification	0.000258	9	1678728	Flavobacterium kingsejongi
gridion364_default.kaiju.classification	0.000258	9	1697043	Bordetella sp. H567
gridion364_default.kaiju.classification	0.000258	9	1702325	Chelatococcus sp. CO-6
gridion364_default.kaiju.classification	0.000258	9	1727164	Pedobacter sp. PACM 27299
gridion364_default.kaiju.classification	0.000258	9	1736226	Pseudomonas sp. Leaf58
gridion364_default.kaiju.classification	0.000258	9	1752063	Fischerella sp. NIES-3754
gridion364_default.kaiju.classification	0.000258	9	1765049	Azospira sp. I09
gridion364_default.kaiju.classification	0.000258	9	1768242	Paucibacter sp. KCTC 42545
gridion364_default.kaiju.classification	0.000258	9	1788301	Pseudomonas versuta
gridion364_default.kaiju.classification	0.000258	9	1795355	Echinicola strongylocentroti
gridion364_default.kaiju.classification	0.000258	9	1814290	Nitrosococcus wardiae
gridion364_default.kaiju.classification	0.000258	9	1823759	Desulfuromonas sp. DDH964
gridion364_default.kaiju.classification	0.000258	9	1834196	Lachnoclostridium sp. YL32
gridion364_default.kaiju.classification	0.000258	9	1834198	Hungateiclostridiaceae bacterium KB18
gridion364_default.kaiju.classification	0.000258	9	1834519	Fibrella sp. ES10-3-2-2
gridion364_default.kaiju.classification	0.000258	9	1846278	Candidatus Nitrosotenuis aquarius
gridion364_default.kaiju.classification	0.000258	9	1850246	Urechidicola croceus
gridion364_default.kaiju.classification	0.000258	9	1853278	Neisseria chenwenguii
gridion364_default.kaiju.classification	0.000258	9	1891279	Thalassospira indica
gridion364_default.kaiju.classification	0.000258	9	1897729	Halomonas aestuarii
gridion364_default.kaiju.classification	0.000258	9	1904640	Betaproteobacteria bacterium GR16-43
gridion364_default.kaiju.classification	0.000258	9	1913578	Sphingopyxis sp. LPB0140
gridion364_default.kaiju.classification	0.000258	9	1914471	Sulfuritortus calidifontis
gridion364_default.kaiju.classification	0.000258	9	1916956	Synechococcus sp. SynAce01
gridion364_default.kaiju.classification	0.000258	9	1930276	Planctomycetes bacterium HG15A2
gridion364_default.kaiju.classification	0.000258	9	1935379	Leucobacter sp. DSM 101948
gridion364_default.kaiju.classification	0.000258	9	1972846	Streptomyces sp. Sge12
gridion364_default.kaiju.classification	0.000258	9	1986146	Desulfobulbus oralis
gridion364_default.kaiju.classification	0.000258	9	2010972	Caulobacter rhizosphaerae
gridion364_default.kaiju.classification	0.000258	9	2014887	Herbaspirillum robiniae
gridion364_default.kaiju.classification	0.000258	9	2025949	Herbaspirillum sp. meg3
gridion364_default.kaiju.classification	0.000258	9	2051957	Rubrobacter indicoceani
gridion364_default.kaiju.classification	0.000258	9	2060312	Altererythrobacter sp. B11
gridion364_default.kaiju.classification	0.000258	9	2077147	Citrobacter freundii complex sp. CFNIH3
gridion364_default.kaiju.classification	0.000258	9	2099789	Lactobacillus sp. CBA3606
gridion364_default.kaiju.classification	0.000258	9	2107713	Aeromicrobium sp. A1-2
gridion364_default.kaiju.classification	0.000258	9	2182384	Erythrobacter aureus
gridion364_default.kaiju.classification	0.000258	9	2211106	Thiomicrorhabdus aquaedulcis
gridion364_default.kaiju.classification	0.000258	9	2212991	Clostridium sp. AWRP
gridion364_default.kaiju.classification	0.000258	9	2303538	Salinimonas sediminis
gridion364_default.kaiju.classification	0.000258	9	2306165	Streptomyces sp. CC0208
gridion364_default.kaiju.classification	0.000258	9	2320868	Clostridium sp. CT4
gridion364_default.kaiju.classification	0.000258	9	2419774	Protaetiibacter intestinalis
gridion364_default.kaiju.classification	0.000258	9	2419841	Virgibacillus sp. Bac330
gridion364_default.kaiju.classification	0.000258	9	2478662	Acidovorax sp. 1608163
gridion364_default.kaiju.classification	0.000258	9	2489213	Deinococcus sp. S14-83
gridion364_default.kaiju.classification	0.000258	9	2494374	Tabrizicola piscis
gridion364_default.kaiju.classification	0.000258	9	2499145	Rhodococcus sp. X156
gridion364_default.kaiju.classification	0.000258	9	2507159	Clostridium sp. JN-9
gridion364_default.kaiju.classification	0.000258	9	2507160	Aminipila sp. JN-18
gridion364_default.kaiju.classification	0.000258	9	2509459	Xylanimonas allomyrinae
gridion364_default.kaiju.classification	0.000258	9	2546360	Crocosphaera subtropica
gridion364_default.kaiju.classification	0.000258	9	2552942	Boseongicola sp. CCM32
gridion364_default.kaiju.classification	0.000258	9	2552945	Thalassotalea sp. HSM 43
gridion364_default.kaiju.classification	0.000258	9	2566012	Citrobacter sp. CF971
gridion364_default.kaiju.classification	0.000258	9	2567884	Rhodococcus sp. SGAir0479
gridion364_default.kaiju.classification	0.000258	9	2571749	Novosphingobium sp. ABRDHK2
gridion364_default.kaiju.classification	0.000258	9	2584944	Sutterella faecalis
gridion364_default.kaiju.classification	0.000258	9	2585118	Alistipes communis
gridion364_default.kaiju.classification	0.000258	9	2587163	Oceanicola sp. D3
gridion364_default.kaiju.classification	0.000258	9	2589080	Luteibacter pinisoli
gridion364_default.kaiju.classification	0.000258	9	2590015	Shewanella sp. SNU WT4
gridion364_default.kaiju.classification	0.000258	9	2603276	Methylobacterium sp. WL1
gridion364_default.kaiju.classification	0.000258	9	2614693	Nitrincola sp. KXZD1103
gridion364_default.kaiju.classification	0.000258	9	2615203	Hymenobacter sp. BRD72
gridion364_default.kaiju.classification	0.000258	9	2654547	Pseudactinotalea sp. HY158
gridion364_default.kaiju.classification	0.000258	9	2662262	Vibrio sp. SM1977
gridion364_default.kaiju.classification	0.000258	9	2675219	Corynebacterium sp. 2039
gridion364_default.kaiju.classification	0.000258	9	2692134	Spirosoma sp. BT328
gridion364_default.kaiju.classification	0.000258	9	2692233	Streptomyces sp. HF10
gridion364_default.kaiju.classification	0.000258	9	2697370	Citrobacter sp. LUTT5
gridion364_default.kaiju.classification	0.000258	9	2698679	Sphingomonas sp. C33
gridion364_default.kaiju.classification	0.000258	9	2713573	Sphingobacterium sp. DR205
gridion364_default.kaiju.classification	0.000258	9	2714936	Lysobacter sp. HDW10
gridion364_default.kaiju.classification	0.000258	9	2714938	Nocardioides sp. HDW12A
gridion364_default.kaiju.classification	0.000258	9	2721244	Streptomyces sp. RPA4-2
gridion364_default.kaiju.classification	0.000258	9	2721246	Streptomyces sp. S1D4-11
gridion364_default.kaiju.classification	0.000258	9	2728875	Rhodospirillaceae bacterium B3
gridion364_default.kaiju.classification	0.000229	8	104	Cyclobacterium marinum
gridion364_default.kaiju.classification	0.000229	8	297	Hydrogenophilus thermoluteolus
gridion364_default.kaiju.classification	0.000229	8	454	Legionella israelensis
gridion364_default.kaiju.classification	0.000229	8	676	Vibrio fluvialis
gridion364_default.kaiju.classification	0.000229	8	687	Vibrio gazogenes
gridion364_default.kaiju.classification	0.000229	8	731	Histophilus somni
gridion364_default.kaiju.classification	0.000229	8	779	Ehrlichia ruminantium
gridion364_default.kaiju.classification	0.000229	8	979	Cellulophaga lytica
gridion364_default.kaiju.classification	0.000229	8	1075	Rhodobacter blasticus
gridion364_default.kaiju.classification	0.000229	8	1079	Blastochloris viridis
gridion364_default.kaiju.classification	0.000229	8	1246	Leuconostoc lactis
gridion364_default.kaiju.classification	0.000229	8	1304	Streptococcus salivarius
gridion364_default.kaiju.classification	0.000229	8	1345	Streptococcus ferus
gridion364_default.kaiju.classification	0.000229	8	1348	Streptococcus parauberis
gridion364_default.kaiju.classification	0.000229	8	1379	Gemella haemolysans
gridion364_default.kaiju.classification	0.000229	8	1497	Clostridium formicaceticum
gridion364_default.kaiju.classification	0.000229	8	1708	Cellulomonas fimi
gridion364_default.kaiju.classification	0.000229	8	1711	Cellulomonas flavigena
gridion364_default.kaiju.classification	0.000229	8	1725	Corynebacterium xerosis
gridion364_default.kaiju.classification	0.000229	8	1731	Peptoclostridium acidaminophilum
gridion364_default.kaiju.classification	0.000229	8	1771	Mycolicibacterium phlei
gridion364_default.kaiju.classification	0.000229	8	1810	Mycolicibacterium vaccae
gridion364_default.kaiju.classification	0.000229	8	1890	Streptomyces antibioticus
gridion364_default.kaiju.classification	0.000229	8	1950	Streptomyces peucetius
gridion364_default.kaiju.classification	0.000229	8	2033	Microbacterium testaceum
gridion364_default.kaiju.classification	0.000229	8	2189	Methanotorris igneus
gridion364_default.kaiju.classification	0.000229	8	2214	Methanosarcina acetivorans
gridion364_default.kaiju.classification	0.000229	8	2242	Halobacterium salinarum
gridion364_default.kaiju.classification	0.000229	8	2702	Gardnerella vaginalis
gridion364_default.kaiju.classification	0.000229	8	28118	Odoribacter splanchnicus
gridion364_default.kaiju.classification	0.000229	8	28119	Bacteroides zoogleoformans
gridion364_default.kaiju.classification	0.000229	8	28223	Desulfobacula toluolica
gridion364_default.kaiju.classification	0.000229	8	28227	Mycoplasma penetrans
gridion364_default.kaiju.classification	0.000229	8	29347	[Clostridium] scindens
gridion364_default.kaiju.classification	0.000229	8	29423	Legionella oakridgensis
gridion364_default.kaiju.classification	0.000229	8	29501	Mycoplasma haemofelis
gridion364_default.kaiju.classification	0.000229	8	33011	Cutibacterium granulosum
gridion364_default.kaiju.classification	0.000229	8	34003	Paracoccus aminophilus
gridion364_default.kaiju.classification	0.000229	8	36854	Desulfitobacterium dehalogenans
gridion364_default.kaiju.classification	0.000229	8	37332	Nocardia seriolae
gridion364_default.kaiju.classification	0.000229	8	38305	Corynebacterium vitaeruminis
gridion364_default.kaiju.classification	0.000229	8	38313	Shewanella algae
gridion364_default.kaiju.classification	0.000229	8	39960	Erythrobacter litoralis
gridion364_default.kaiju.classification	0.000229	8	40269	Aliivibrio salmonicida
gridion364_default.kaiju.classification	0.000229	8	42253	Nitrospira moscoviensis
gridion364_default.kaiju.classification	0.000229	8	43669	Brachybacterium faecium
gridion364_default.kaiju.classification	0.000229	8	43675	Rothia mucilaginosa
gridion364_default.kaiju.classification	0.000229	8	49338	Desulfitobacterium hafniense
gridion364_default.kaiju.classification	0.000229	8	55148	Deinococcus proteolyticus
gridion364_default.kaiju.classification	0.000229	8	55197	Flavobacterium branchiophilum
gridion364_default.kaiju.classification	0.000229	8	59610	Desulfotomaculum reducens
gridion364_default.kaiju.classification	0.000229	8	59930	Cyanobium gracile
gridion364_default.kaiju.classification	0.000229	8	60519	Lactobacillus graminis
gridion364_default.kaiju.classification	0.000229	8	60920	Sanguibacter keddieii
gridion364_default.kaiju.classification	0.000229	8	68175	Streptomyces antimycoticus
gridion364_default.kaiju.classification	0.000229	8	70771	Pyrobaculum neutrophilum
gridion364_default.kaiju.classification	0.000229	8	73919	Thermaerobacter marianensis
gridion364_default.kaiju.classification	0.000229	8	78398	Pectobacterium odoriferum
gridion364_default.kaiju.classification	0.000229	8	79967	Erwinia pyrifoliae
gridion364_default.kaiju.classification	0.000229	8	80867	Acidovorax avenae
gridion364_default.kaiju.classification	0.000229	8	81479	Rhodoferax antarcticus
gridion364_default.kaiju.classification	0.000229	8	84112	Eggerthella lenta
gridion364_default.kaiju.classification	0.000229	8	84159	Magnetospirillum magneticum
gridion364_default.kaiju.classification	0.000229	8	86185	Pseudomonas lundensis
gridion364_default.kaiju.classification	0.000229	8	93064	Sphingomonas koreensis
gridion364_default.kaiju.classification	0.000229	8	102116	Stanieria cyanosphaera
gridion364_default.kaiju.classification	0.000229	8	103690	Nostoc sp. PCC 7120 = FACHB-418
gridion364_default.kaiju.classification	0.000229	8	108980	Acinetobacter ursingii
gridion364_default.kaiju.classification	0.000229	8	110937	Rathayibacter festucae
gridion364_default.kaiju.classification	0.000229	8	114527	Mogibacterium diversum
gridion364_default.kaiju.classification	0.000229	8	115561	Halomonas hydrothermalis
gridion364_default.kaiju.classification	0.000229	8	116090	Caloranaerobacter azorensis
gridion364_default.kaiju.classification	0.000229	8	116092	Pseudoalteromonas sp. A25
gridion364_default.kaiju.classification	0.000229	8	118000	Denitrovibrio acetiphilus
gridion364_default.kaiju.classification	0.000229	8	120107	Sphingobium cloacae
gridion364_default.kaiju.classification	0.000229	8	129958	Carboxydothermus hydrogenoformans
gridion364_default.kaiju.classification	0.000229	8	134287	secondary endosymbiont of Heteropsylla cubana
gridion364_default.kaiju.classification	0.000229	8	134537	Paraburkholderia fungorum
gridion364_default.kaiju.classification	0.000229	8	136094	Thermocrinis albus
gridion364_default.kaiju.classification	0.000229	8	146017	Mycolicibacterium boenickei
gridion364_default.kaiju.classification	0.000229	8	152794	Corynebacterium efficiens
gridion364_default.kaiju.classification	0.000229	8	155892	Caulobacter vibrioides
gridion364_default.kaiju.classification	0.000229	8	158327	Hahella chejuensis
gridion364_default.kaiju.classification	0.000229	8	162496	Glutamicibacter creatinolyticus
gridion364_default.kaiju.classification	0.000229	8	172713	Paenibacillus kribbensis
gridion364_default.kaiju.classification	0.000229	8	184064	Thermodesulfobium narugense
gridion364_default.kaiju.classification	0.000229	8	187327	Acidaminococcus intestini
gridion364_default.kaiju.classification	0.000229	8	190721	Ralstonia insidiosa
gridion364_default.kaiju.classification	0.000229	8	192812	Erythrobacter flavus
gridion364_default.kaiju.classification	0.000229	8	224719	Methanobrevibacter sp. AbM4
gridion364_default.kaiju.classification	0.000229	8	234612	Streptomyces sp. TN58
gridion364_default.kaiju.classification	0.000229	8	247333	Serinicoccus marinus
gridion364_default.kaiju.classification	0.000229	8	249188	Haemophilus pittmaniae
gridion364_default.kaiju.classification	0.000229	8	265293	[Pseudomonas] mesoacidophila
gridion364_default.kaiju.classification	0.000229	8	266779	Chelativorans sp. BNC1
gridion364_default.kaiju.classification	0.000229	8	285473	Streptomyces rubrolavendulae
gridion364_default.kaiju.classification	0.000229	8	311230	Paraburkholderia terrae
gridion364_default.kaiju.classification	0.000229	8	313603	Maribacter sp. HTCC2170
gridion364_default.kaiju.classification	0.000229	8	317577	Deinococcus ficus
gridion364_default.kaiju.classification	0.000229	8	323450	Pontibacter actiniarum
gridion364_default.kaiju.classification	0.000229	8	374606	Aminobacter sp. MSH1
gridion364_default.kaiju.classification	0.000229	8	375286	Janthinobacterium sp. Marseille
gridion364_default.kaiju.classification	0.000229	8	412690	Microterricola viridarii
gridion364_default.kaiju.classification	0.000229	8	423605	Elusimicrobium minutum
gridion364_default.kaiju.classification	0.000229	8	436114	Sulfurihydrogenibium sp. YO3AOP1
gridion364_default.kaiju.classification	0.000229	8	450367	[Brevibacterium] frigoritolerans
gridion364_default.kaiju.classification	0.000229	8	453304	Agromyces aureus
gridion364_default.kaiju.classification	0.000229	8	463025	Bordetella bronchialis
gridion364_default.kaiju.classification	0.000229	8	483547	Geoalkalibacter subterraneus
gridion364_default.kaiju.classification	0.000229	8	507626	Halomonas chromatireducens
gridion364_default.kaiju.classification	0.000229	8	556288	Brachybacterium saurashtrense
gridion364_default.kaiju.classification	0.000229	8	638619	Bifidobacterium actinocoloniiforme
gridion364_default.kaiju.classification	0.000229	8	652764	Azospirillum sp. TSH100
gridion364_default.kaiju.classification	0.000229	8	656178	Pandoraea vervacti
gridion364_default.kaiju.classification	0.000229	8	692370	Altererythrobacter dongtanensis
gridion364_default.kaiju.classification	0.000229	8	693075	Caldisericum exile
gridion364_default.kaiju.classification	0.000229	8	709810	Azospirillum sp. TSA2s
gridion364_default.kaiju.classification	0.000229	8	721785	Acidovorax ebreus
gridion364_default.kaiju.classification	0.000229	8	751944	Halobacterium sp. DL1
gridion364_default.kaiju.classification	0.000229	8	755731	Clostridium sp. BNL1100
gridion364_default.kaiju.classification	0.000229	8	756828	Bacillus sp. WP8
gridion364_default.kaiju.classification	0.000229	8	758793	Burkholderia insecticola
gridion364_default.kaiju.classification	0.000229	8	767452	Serinicoccus chungangensis
gridion364_default.kaiju.classification	0.000229	8	868131	Methanobacterium paludis
gridion364_default.kaiju.classification	0.000229	8	879274	Shinella sp. HZN7
gridion364_default.kaiju.classification	0.000229	8	947516	gamma proteobacterium SS-5
gridion364_default.kaiju.classification	0.000229	8	985052	Vulcanisaeta moutnovskia
gridion364_default.kaiju.classification	0.000229	8	1032851	Corynebacterium nuruki
gridion364_default.kaiju.classification	0.000229	8	1076550	Pantoea rwandensis
gridion364_default.kaiju.classification	0.000229	8	1104324	Pyrobaculum ferrireducens
gridion364_default.kaiju.classification	0.000229	8	1118379	Mycolicibacter minnesotensis
gridion364_default.kaiju.classification	0.000229	8	1218801	Kordia antarctica
gridion364_default.kaiju.classification	0.000229	8	1284658	Planktomarina temperata
gridion364_default.kaiju.classification	0.000229	8	1335613	Gordonibacter urolithinfaciens
gridion364_default.kaiju.classification	0.000229	8	1389005	Sulfitobacter sp. SK012
gridion364_default.kaiju.classification	0.000229	8	1411621	Hymenobacter sedentarius
gridion364_default.kaiju.classification	0.000229	8	1433126	Mucinivorans hirudinis
gridion364_default.kaiju.classification	0.000229	8	1441386	Athalassotoga saccharophila
gridion364_default.kaiju.classification	0.000229	8	1442032	Streptomyces sp. Z022
gridion364_default.kaiju.classification	0.000229	8	1486245	Gramella flava
gridion364_default.kaiju.classification	0.000229	8	1528099	Lawsonella clevelandensis
gridion364_default.kaiju.classification	0.000229	8	1532023	Qipengyuania sediminis
gridion364_default.kaiju.classification	0.000229	8	1534110	Pseudomonas sp. DR 5-09
gridion364_default.kaiju.classification	0.000229	8	1536775	Paenibacillus sp. FSL H7-0737
gridion364_default.kaiju.classification	0.000229	8	1550579	Mucilaginibacter gotjawali
gridion364_default.kaiju.classification	0.000229	8	1608628	Candidatus Filomicrobium marinum
gridion364_default.kaiju.classification	0.000229	8	1610493	Tessaracoccus flavus
gridion364_default.kaiju.classification	0.000229	8	1652545	Arthrobacter sp. YC-RL1
gridion364_default.kaiju.classification	0.000229	8	1661694	Streptomyces sp. Tue 6075
gridion364_default.kaiju.classification	0.000229	8	1675686	Sulfurifustis variabilis
gridion364_default.kaiju.classification	0.000229	8	1714373	Microbacterium sp. No. 7
gridion364_default.kaiju.classification	0.000229	8	1714849	Aquimarina sp. AD10
gridion364_default.kaiju.classification	0.000229	8	1715989	Candidatus Nitrospira inopinata
gridion364_default.kaiju.classification	0.000229	8	1727163	Algoriphagus sanaruensis
gridion364_default.kaiju.classification	0.000229	8	1735038	Oryzomicrobium terrae
gridion364_default.kaiju.classification	0.000229	8	1779382	Rhodothermaceae bacterium RA
gridion364_default.kaiju.classification	0.000229	8	1795631	Variovorax sp. PAMC 28711
gridion364_default.kaiju.classification	0.000229	8	1802984	Candidatus Fokinia solitaria
gridion364_default.kaiju.classification	0.000229	8	1804986	Amycolatopsis albispora
gridion364_default.kaiju.classification	0.000229	8	1806905	Arthrobacter sp. ZXY-2
gridion364_default.kaiju.classification	0.000229	8	1807358	Stanieria sp. NIES-3757
gridion364_default.kaiju.classification	0.000229	8	1813880	Tetrasphaera sp. HKS02
gridion364_default.kaiju.classification	0.000229	8	1827144	Synechococcus sp. NIES-970
gridion364_default.kaiju.classification	0.000229	8	1850374	Ancylobacter sp. TS-1
gridion364_default.kaiju.classification	0.000229	8	1852373	Murdochiella vaginalis
gridion364_default.kaiju.classification	0.000229	8	1855519	Sphingobium sp. EP60837
gridion364_default.kaiju.classification	0.000229	8	1867719	Phyllobacterium zundukense
gridion364_default.kaiju.classification	0.000229	8	1869241	Nostoc sp. CENA543
gridion364_default.kaiju.classification	0.000229	8	1891787	Roseobacter ponti
gridion364_default.kaiju.classification	0.000229	8	1912795	Actinomyces tangfeifanii
gridion364_default.kaiju.classification	0.000229	8	1912897	Blautia sp. N6H1-15
gridion364_default.kaiju.classification	0.000229	8	1915310	Enterobacter cloacae complex sp. ECNIH7
gridion364_default.kaiju.classification	0.000229	8	1932360	Halorientalis sp. IM1011
gridion364_default.kaiju.classification	0.000229	8	1936003	Anaerohalosphaera lusitana
gridion364_default.kaiju.classification	0.000229	8	1936021	Thermosulfuriphilus ammonigenes
gridion364_default.kaiju.classification	0.000229	8	1954171	Calothrix sp. NIES-2098
gridion364_default.kaiju.classification	0.000229	8	1967666	Microcystis sp. MC19
gridion364_default.kaiju.classification	0.000229	8	1967782	Chlamydia sp. H15-1957-10C
gridion364_default.kaiju.classification	0.000229	8	1974213	Prosthecochloris sp. HL-130-GSB
gridion364_default.kaiju.classification	0.000229	8	2003551	Cellulomonas sp. PSBB021
gridion364_default.kaiju.classification	0.000229	8	2005885	Streptomyces sp. S063
gridion364_default.kaiju.classification	0.000229	8	2015316	Bosea sp. AS-1
gridion364_default.kaiju.classification	0.000229	8	2033869	Rhodobacter sp. CZR27
gridion364_default.kaiju.classification	0.000229	8	2045452	Nocardioides sp. 78
gridion364_default.kaiju.classification	0.000229	8	2057025	Spirosoma pollinicola
gridion364_default.kaiju.classification	0.000229	8	2057800	Actinomyces qiguomingii
gridion364_default.kaiju.classification	0.000229	8	2058136	Planococcus sp. MB-3u-03
gridion364_default.kaiju.classification	0.000229	8	2065379	Paracoccus jeotgali
gridion364_default.kaiju.classification	0.000229	8	2079791	Salinibacterium sp. CGMCC 1.16371
gridion364_default.kaiju.classification	0.000229	8	2093856	Butyricimonas faecalis
gridion364_default.kaiju.classification	0.000229	8	2107999	Lactobacillus paragasseri
gridion364_default.kaiju.classification	0.000229	8	2109691	Lachnospiraceae bacterium GAM79
gridion364_default.kaiju.classification	0.000229	8	2109914	Ottowia oryzae
gridion364_default.kaiju.classification	0.000229	8	2115978	Candidatus Phycorickettsia trachydisci
gridion364_default.kaiju.classification	0.000229	8	2144175	Megasphaera stantonii
gridion364_default.kaiju.classification	0.000229	8	2171755	Rhodobacteraceae bacterium BAR1
gridion364_default.kaiju.classification	0.000229	8	2283318	Moraxellaceae bacterium HYN0046
gridion364_default.kaiju.classification	0.000229	8	2480625	Plantibacter sp. PA-3-X8
gridion364_default.kaiju.classification	0.000229	8	2511069	Synechococcus sp. RSCCF101
gridion364_default.kaiju.classification	0.000229	8	2547394	Flavobacterium nackdongense
gridion364_default.kaiju.classification	0.000229	8	2547970	Parashewanella tropica
gridion364_default.kaiju.classification	0.000229	8	2560053	Paracoccus sp. 2251
gridion364_default.kaiju.classification	0.000229	8	2587844	Halomonas sp. THAF5a
gridion364_default.kaiju.classification	0.000229	8	2587852	Roseivivax sp. THAF30
gridion364_default.kaiju.classification	0.000229	8	2599293	Humibacter sp. WJ7-1
